caseid,task,user,time:timestamp,start:timestamp,role,ac_index,rl_index
1672,T,DEF-000002,2021-01-28 20:57:25.949,2021-01-28 20:53:53.988,Role 2,24.0,2.0
1673,A,ABC-000001,2021-01-28 17:12:03.689,2021-01-28 17:01:07.823,Role 5,1.0,5.0
1673,B,ABC-000001,2021-01-28 17:20:08.349,2021-01-28 17:17:50.881,Role 5,3.0,5.0
1673,G,ABC-000001,2021-01-28 18:17:18.926,2021-01-28 18:15:08.676,Role 5,11.0,5.0
1673,F,ABC-000001,2021-01-28 18:21:16.433,2021-01-28 18:17:18.926,Role 5,10.0,5.0
1673,D,ABC-000001,2021-01-28 18:22:42.747,2021-01-28 18:21:16.433,Role 5,7.0,5.0
1673,H,ABC-000001,2021-01-28 18:28:43.102,2021-01-28 18:22:42.747,Role 5,12.0,5.0
1673,C,ABC-000001,2021-01-28 18:32:49.488,2021-01-28 18:28:43.102,Role 5,5.0,5.0
1673,E,ABC-000001,2021-01-28 18:49:19.572,2021-01-28 18:32:49.488,Role 5,9.0,5.0
1673,I,ABC-000001,2021-01-28 19:30:32.391,2021-01-28 19:29:32.391,Role 5,13.0,5.0
1673,J,ABC-000001,2021-01-28 19:55:49.002,2021-01-28 19:49:51.330,Role 5,14.0,5.0
1673,K,ABC-000001,2021-01-28 19:55:51.002,2021-01-28 19:55:49.002,Role 5,15.0,5.0
1673,M,ABC-000001,2021-01-28 20:17:57.754,2021-01-28 19:55:51.002,Role 5,17.0,5.0
1673,O,ABC-000001,2021-01-28 20:50:20.962,2021-01-28 20:17:57.754,Role 5,19.0,5.0
1673,U,GHI-000003,2021-01-28 20:19:36.926,2021-01-28 20:17:57.754,Role 3,25.0,3.0
1673,V,GHI-000001,2021-01-28 21:36:34.766,2021-01-28 20:19:36.926,Role 3,26.0,3.0
1673,BB,MNO-000001,2021-01-28 21:11:58.028,2021-01-28 20:50:20.962,Role 1,4.0,1.0
1673,CC,MNO-000003,2021-01-28 22:36:11.590,2021-01-28 21:11:58.028,Role 1,6.0,1.0
1673,X,GHI-000002,2021-01-28 21:50:36.797,2021-01-28 21:36:34.766,Role 3,27.0,3.0
1673,DD,MNO-000002,2021-01-28 22:55:53.677,2021-01-28 22:36:11.590,Role 1,8.0,1.0
1673,R,DEF-000003,2021-01-28 23:35:16.757,2021-01-28 22:55:53.677,Role 2,22.0,2.0
1673,S,DEF-000001,2021-01-28 23:37:05.562,2021-01-28 23:35:16.757,Role 2,23.0,2.0
1673,T,DEF-000002,2021-01-28 23:47:05.446,2021-01-28 23:37:05.562,Role 2,24.0,2.0
1673,I,ABC-000001,2021-01-28 23:48:05.446,2021-01-28 23:47:05.446,Role 5,13.0,5.0
1673,J,ABC-000001,2021-01-29 00:07:48.793,2021-01-28 23:48:05.446,Role 5,14.0,5.0
1673,K,ABC-000001,2021-01-29 00:07:50.793,2021-01-29 00:07:48.793,Role 5,15.0,5.0
1673,O,ABC-000001,2021-01-29 00:32:29.778,2021-01-29 00:07:50.793,Role 5,19.0,5.0
1673,BB,MNO-000001,2021-01-29 00:33:01.129,2021-01-29 00:32:29.778,Role 1,4.0,1.0
1673,CC,MNO-000003,2021-01-29 01:27:57.787,2021-01-29 00:33:01.129,Role 1,6.0,1.0
1673,DD,MNO-000002,2021-01-29 01:28:39.572,2021-01-29 01:27:57.787,Role 1,8.0,1.0
1673,R,DEF-000003,2021-01-29 01:30:32.109,2021-01-29 01:28:39.572,Role 2,22.0,2.0
1673,S,DEF-000002,2021-01-29 01:40:37.457,2021-01-29 01:30:32.109,Role 2,23.0,2.0
1673,T,DEF-000001,2021-01-29 01:42:42.289,2021-01-29 01:40:37.457,Role 2,24.0,2.0
1673,I,ABC-000001,2021-01-29 01:43:42.289,2021-01-29 01:42:42.289,Role 5,13.0,5.0
1673,J,ABC-000001,2021-01-29 01:45:42.804,2021-01-29 01:43:42.289,Role 5,14.0,5.0
1673,K,ABC-000001,2021-01-29 01:45:44.804,2021-01-29 01:45:42.804,Role 5,15.0,5.0
1673,M,ABC-000001,2021-01-29 01:56:47.341,2021-01-29 01:45:44.804,Role 5,17.0,5.0
1673,N,ABC-000001,2021-01-29 02:01:20.215,2021-01-29 01:56:47.341,Role 5,18.0,5.0
1673,U,GHI-000001,2021-01-29 02:04:44.121,2021-01-29 01:56:47.341,Role 3,25.0,3.0
1673,Y,JKL-000002,2021-01-29 02:01:30.331,2021-01-29 02:01:20.215,Role 4,28.0,4.0
1673,Z,JKL-000001,2021-01-29 12:12:15.425,2021-01-29 02:01:30.331,Role 4,29.0,4.0
1673,V,GHI-000002,2021-01-29 05:31:40.583,2021-01-29 02:04:44.121,Role 3,26.0,3.0
1673,X,GHI-000001,2021-01-29 05:37:06.024,2021-01-29 05:31:40.583,Role 3,27.0,3.0
1673,AA,JKL-000003,2021-01-29 12:23:49.594,2021-01-29 12:12:15.425,Role 4,2.0,4.0
1673,R,DEF-000003,2021-01-29 12:36:50.274,2021-01-29 12:23:49.594,Role 2,22.0,2.0
1673,S,DEF-000002,2021-01-29 12:41:49.179,2021-01-29 12:36:50.274,Role 2,23.0,2.0
1673,T,DEF-000001,2021-01-29 13:01:59.558,2021-01-29 12:41:49.179,Role 2,24.0,2.0
1674,A,ABC-000001,2021-01-28 18:58:46.445,2021-01-28 18:49:19.572,Role 5,1.0,5.0
1674,B,ABC-000001,2021-01-28 19:00:57.165,2021-01-28 18:59:46.445,Role 5,3.0,5.0
1674,G,ABC-000001,2021-01-28 19:04:02.477,2021-01-28 19:03:12.169,Role 5,11.0,5.0
1674,F,ABC-000001,2021-01-28 19:09:21.874,2021-01-28 19:04:02.477,Role 5,10.0,5.0
1674,D,ABC-000001,2021-01-28 19:09:55.430,2021-01-28 19:09:21.874,Role 5,7.0,5.0
1674,H,ABC-000001,2021-01-28 19:18:39.311,2021-01-28 19:09:55.430,Role 5,12.0,5.0
1674,C,ABC-000001,2021-01-28 19:19:45.125,2021-01-28 19:18:39.311,Role 5,5.0,5.0
1674,E,ABC-000001,2021-01-28 19:29:30.391,2021-01-28 19:19:45.125,Role 5,9.0,5.0
1674,I,ABC-000001,2021-01-28 20:51:20.962,2021-01-28 20:50:20.962,Role 5,13.0,5.0
1674,J,ABC-000001,2021-01-28 20:55:12.209,2021-01-28 20:51:20.962,Role 5,14.0,5.0
1674,K,ABC-000001,2021-01-28 20:55:14.209,2021-01-28 20:55:12.209,Role 5,15.0,5.0
1674,N,ABC-000001,2021-01-28 21:07:16.003,2021-01-28 20:55:14.209,Role 5,18.0,5.0
1674,Y,JKL-000001,2021-01-28 21:12:44.924,2021-01-28 21:07:16.003,Role 4,28.0,4.0
1674,Z,JKL-000003,2021-01-28 22:27:40.132,2021-01-28 21:12:44.924,Role 4,29.0,4.0
1674,AA,JKL-000002,2021-01-28 22:32:12.347,2021-01-28 22:27:40.132,Role 4,2.0,4.0
1674,R,DEF-000002,2021-01-28 23:15:27.304,2021-01-28 22:32:12.347,Role 2,22.0,2.0
1674,S,DEF-000001,2021-01-28 23:29:22.870,2021-01-28 23:15:27.304,Role 2,23.0,2.0
1674,T,DEF-000002,2021-01-28 23:32:46.219,2021-01-28 23:29:22.870,Role 2,24.0,2.0
1674,I,ABC-000001,2021-01-28 23:33:46.219,2021-01-28 23:32:46.219,Role 5,13.0,5.0
1674,J,ABC-000001,2021-01-28 23:37:54.135,2021-01-28 23:33:46.219,Role 5,14.0,5.0
1674,K,ABC-000001,2021-01-28 23:37:56.135,2021-01-28 23:37:54.135,Role 5,15.0,5.0
1674,O,ABC-000001,2021-01-28 23:41:51.326,2021-01-28 23:37:56.135,Role 5,19.0,5.0
1674,BB,MNO-000001,2021-01-28 23:41:56.640,2021-01-28 23:41:51.326,Role 1,4.0,1.0
1674,CC,MNO-000003,2021-01-28 23:49:21.567,2021-01-28 23:41:56.640,Role 1,6.0,1.0
1674,DD,MNO-000002,2021-01-28 23:51:12.368,2021-01-28 23:49:21.567,Role 1,8.0,1.0
1674,R,DEF-000001,2021-01-29 00:30:12.812,2021-01-28 23:51:12.368,Role 2,22.0,2.0
1674,S,DEF-000002,2021-01-29 00:35:21.496,2021-01-29 00:30:12.812,Role 2,23.0,2.0
1674,T,DEF-000001,2021-01-29 00:36:03.187,2021-01-29 00:35:21.496,Role 2,24.0,2.0
1675,A,ABC-000001,2021-01-29 11:25:28.661,2021-01-29 10:46:48.772,Role 5,1.0,5.0
1675,B,ABC-000001,2021-01-29 11:30:54.756,2021-01-29 11:25:28.661,Role 5,3.0,5.0
1675,G,ABC-000001,2021-01-29 11:32:55.979,2021-01-29 11:30:54.756,Role 5,11.0,5.0
1675,F,ABC-000001,2021-01-29 11:34:58.277,2021-01-29 11:32:55.979,Role 5,10.0,5.0
1675,D,ABC-000001,2021-01-29 11:40:55.710,2021-01-29 11:34:58.277,Role 5,7.0,5.0
1675,H,ABC-000001,2021-01-29 12:02:01.514,2021-01-29 11:40:55.710,Role 5,12.0,5.0
1675,C,ABC-000001,2021-01-29 12:05:43.405,2021-01-29 12:02:01.514,Role 5,5.0,5.0
1675,E,ABC-000001,2021-01-29 12:11:49.893,2021-01-29 12:05:43.405,Role 5,9.0,5.0
1675,I,ABC-000001,2021-01-29 12:23:33.277,2021-01-29 12:22:33.277,Role 5,13.0,5.0
1675,J,ABC-000001,2021-01-29 12:31:53.693,2021-01-29 12:23:33.277,Role 5,14.0,5.0
1675,K,ABC-000001,2021-01-29 12:31:55.693,2021-01-29 12:31:53.693,Role 5,15.0,5.0
1675,N,ABC-000001,2021-01-29 12:45:16.468,2021-01-29 12:31:55.693,Role 5,18.0,5.0
1675,Y,JKL-000002,2021-01-29 13:12:12.093,2021-01-29 12:45:16.468,Role 4,28.0,4.0
1675,Z,JKL-000001,2021-01-29 15:04:30.712,2021-01-29 13:12:12.093,Role 4,29.0,4.0
1675,AA,JKL-000003,2021-01-29 15:12:55.238,2021-01-29 15:04:30.712,Role 4,2.0,4.0
1675,R,DEF-000003,2021-01-29 16:34:59.965,2021-01-29 15:12:55.238,Role 2,22.0,2.0
1675,S,DEF-000002,2021-01-29 17:10:33.203,2021-01-29 16:34:59.965,Role 2,23.0,2.0
1675,T,DEF-000003,2021-01-29 17:27:16.451,2021-01-29 17:10:33.203,Role 2,24.0,2.0
1675,I,ABC-000001,2021-01-29 17:28:16.451,2021-01-29 17:27:16.451,Role 5,13.0,5.0
1675,J,ABC-000001,2021-01-29 17:39:03.062,2021-01-29 17:28:16.451,Role 5,14.0,5.0
1675,K,ABC-000001,2021-01-29 17:39:05.062,2021-01-29 17:39:03.062,Role 5,15.0,5.0
1675,O,ABC-000001,2021-01-29 17:39:11.667,2021-01-29 17:39:05.062,Role 5,19.0,5.0
1675,BB,MNO-000001,2021-01-29 17:40:52.357,2021-01-29 17:39:11.667,Role 1,4.0,1.0
1675,CC,MNO-000003,2021-01-29 20:30:38.690,2021-01-29 17:40:52.357,Role 1,6.0,1.0
1675,DD,MNO-000001,2021-01-29 20:33:15.343,2021-01-29 20:30:38.690,Role 1,8.0,1.0
1675,R,DEF-000003,2021-01-29 20:35:45.652,2021-01-29 20:33:15.343,Role 2,22.0,2.0
1675,S,DEF-000003,2021-01-29 20:40:35.460,2021-01-29 20:35:45.652,Role 2,23.0,2.0
1675,T,DEF-000003,2021-01-29 20:52:13.728,2021-01-29 20:40:35.460,Role 2,24.0,2.0
1675,I,ABC-000001,2021-01-29 20:53:13.728,2021-01-29 20:52:13.728,Role 5,13.0,5.0
1675,J,ABC-000001,2021-01-29 21:08:56.745,2021-01-29 20:53:13.728,Role 5,14.0,5.0
1675,K,ABC-000001,2021-01-29 21:08:58.745,2021-01-29 21:08:56.745,Role 5,15.0,5.0
1675,L,ABC-000001,2021-01-29 21:09:35.799,2021-01-29 21:08:58.745,Role 5,16.0,5.0
1676,A,ABC-000001,2021-01-29 13:11:47.505,2021-01-29 12:58:05.327,Role 5,1.0,5.0
1676,B,ABC-000001,2021-01-29 13:26:07.071,2021-01-29 13:11:47.505,Role 5,3.0,5.0
1676,G,ABC-000001,2021-01-29 13:39:00.198,2021-01-29 13:26:07.071,Role 5,11.0,5.0
1676,F,ABC-000001,2021-01-29 13:40:24.306,2021-01-29 13:39:00.198,Role 5,10.0,5.0
1676,D,ABC-000001,2021-01-29 13:41:27.661,2021-01-29 13:40:24.306,Role 5,7.0,5.0
1676,H,ABC-000001,2021-01-29 13:43:46.719,2021-01-29 13:41:27.661,Role 5,12.0,5.0
1676,C,ABC-000001,2021-01-29 13:44:41.410,2021-01-29 13:43:46.719,Role 5,5.0,5.0
1676,E,ABC-000001,2021-01-29 13:53:28.520,2021-01-29 13:44:41.410,Role 5,9.0,5.0
1676,I,ABC-000001,2021-01-29 14:41:17.376,2021-01-29 14:40:17.376,Role 5,13.0,5.0
1676,J,ABC-000001,2021-01-29 15:06:46.026,2021-01-29 14:41:17.376,Role 5,14.0,5.0
1676,K,ABC-000001,2021-01-29 15:11:00.897,2021-01-29 15:10:58.897,Role 5,15.0,5.0
1676,M,ABC-000001,2021-01-29 15:27:04.648,2021-01-29 15:12:38.518,Role 5,17.0,5.0
1676,U,GHI-000003,2021-01-29 15:39:04.684,2021-01-29 15:27:04.648,Role 3,25.0,3.0
1676,V,GHI-000002,2021-01-29 16:34:11.233,2021-01-29 15:39:04.684,Role 3,26.0,3.0
1676,X,GHI-000001,2021-01-29 16:35:57.518,2021-01-29 16:34:11.233,Role 3,27.0,3.0
1676,R,DEF-000001,2021-01-29 21:43:47.079,2021-01-29 16:35:57.518,Role 2,22.0,2.0
1676,S,DEF-000003,2021-01-29 22:00:04.502,2021-01-29 21:43:47.079,Role 2,23.0,2.0
1676,T,DEF-000001,2021-01-29 22:09:49.052,2021-01-29 22:00:04.502,Role 2,24.0,2.0
1676,I,ABC-000001,2021-01-29 22:10:49.052,2021-01-29 22:09:49.052,Role 5,13.0,5.0
1676,J,ABC-000001,2021-01-29 22:53:07.940,2021-01-29 22:10:49.052,Role 5,14.0,5.0
1676,K,ABC-000001,2021-01-29 22:53:09.940,2021-01-29 22:53:07.940,Role 5,15.0,5.0
1676,L,ABC-000001,2021-01-29 23:00:10.466,2021-01-29 22:53:09.940,Role 5,16.0,5.0
1677,A,ABC-000001,2021-01-29 15:10:58.897,2021-01-29 15:06:46.026,Role 5,1.0,5.0
1677,B,ABC-000001,2021-01-29 15:12:38.518,2021-01-29 15:11:00.897,Role 5,3.0,5.0
1677,G,ABC-000001,2021-01-29 15:31:08.847,2021-01-29 15:27:04.648,Role 5,11.0,5.0
1677,F,ABC-000001,2021-01-29 15:31:25.350,2021-01-29 15:31:08.847,Role 5,10.0,5.0
1677,D,ABC-000001,2021-01-29 15:47:30.038,2021-01-29 15:31:25.350,Role 5,7.0,5.0
1677,H,ABC-000001,2021-01-29 15:48:48.556,2021-01-29 15:47:30.038,Role 5,12.0,5.0
1677,C,ABC-000001,2021-01-29 15:50:51.686,2021-01-29 15:48:48.556,Role 5,5.0,5.0
1677,E,ABC-000001,2021-01-29 16:04:57.977,2021-01-29 15:50:51.686,Role 5,9.0,5.0
1677,I,ABC-000001,2021-01-29 16:36:25.074,2021-01-29 16:35:25.074,Role 5,13.0,5.0
1677,J,ABC-000001,2021-01-29 16:43:05.750,2021-01-29 16:36:25.074,Role 5,14.0,5.0
1677,K,ABC-000001,2021-01-29 16:43:07.750,2021-01-29 16:43:05.750,Role 5,15.0,5.0
1677,L,ABC-000001,2021-01-29 16:59:33.872,2021-01-29 16:43:07.750,Role 5,16.0,5.0
1677,O,ABC-000001,2021-01-29 17:13:27.769,2021-01-29 16:59:33.872,Role 5,19.0,5.0
1677,BB,MNO-000001,2021-01-29 17:30:16.607,2021-01-29 17:13:27.769,Role 1,4.0,1.0
1677,CC,MNO-000003,2021-01-29 17:35:06.784,2021-01-29 17:30:16.607,Role 1,6.0,1.0
1677,DD,MNO-000002,2021-01-29 17:46:00.225,2021-01-29 17:35:06.784,Role 1,8.0,1.0
1677,R,DEF-000002,2021-01-29 21:46:41.806,2021-01-29 17:46:00.225,Role 2,22.0,2.0
1677,S,DEF-000001,2021-01-29 21:46:43.462,2021-01-29 21:46:41.806,Role 2,23.0,2.0
1677,T,DEF-000002,2021-01-29 21:56:28.503,2021-01-29 21:46:43.462,Role 2,24.0,2.0
1678,A,ABC-000001,2021-02-01 11:52:28.405,2021-02-01 11:49:50.744,Role 5,1.0,5.0
1678,B,ABC-000001,2021-02-01 11:58:09.683,2021-02-01 11:52:28.405,Role 5,3.0,5.0
1678,G,ABC-000001,2021-02-01 12:08:05.727,2021-02-01 11:58:09.683,Role 5,11.0,5.0
1678,F,ABC-000001,2021-02-01 12:09:23.733,2021-02-01 12:08:05.727,Role 5,10.0,5.0
1678,D,ABC-000001,2021-02-01 12:12:53.825,2021-02-01 12:09:23.733,Role 5,7.0,5.0
1678,H,ABC-000001,2021-02-01 12:19:51.302,2021-02-01 12:12:53.825,Role 5,12.0,5.0
1678,C,ABC-000001,2021-02-01 12:25:43.917,2021-02-01 12:19:51.302,Role 5,5.0,5.0
1678,E,ABC-000001,2021-02-01 12:56:53.169,2021-02-01 12:25:43.917,Role 5,9.0,5.0
1678,I,ABC-000001,2021-02-01 23:36:50.433,2021-02-01 18:28:50.883,Role 5,13.0,5.0
1678,P,ABC-000001,2021-02-01 18:52:47.120,2021-02-01 18:51:37.137,Role 5,20.0,5.0
1678,Q,DEF-000002,2021-02-01 22:55:54.389,2021-02-01 18:52:47.120,Role 2,21.0,2.0
1678,R,DEF-000003,2021-02-01 23:18:15.739,2021-02-01 22:55:54.389,Role 2,22.0,2.0
1678,S,DEF-000003,2021-02-01 23:22:36.967,2021-02-01 23:18:15.739,Role 2,23.0,2.0
1678,T,DEF-000003,2021-02-01 23:32:42.058,2021-02-01 23:22:36.967,Role 2,24.0,2.0
1678,I,ABC-000001,2021-02-01 23:36:50.433,2021-02-01 23:35:50.433,Role 5,13.0,5.0
1678,J,ABC-000001,2021-02-01 23:49:45.213,2021-02-01 23:47:48.918,Role 5,14.0,5.0
1678,K,ABC-000001,2021-02-02 00:05:00.370,2021-02-02 00:04:58.370,Role 5,15.0,5.0
1678,M,ABC-000001,2021-02-02 00:16:24.459,2021-02-02 00:12:52.418,Role 5,17.0,5.0
1678,U,GHI-000001,2021-02-02 00:30:49.668,2021-02-02 00:16:24.459,Role 3,25.0,3.0
1678,V,GHI-000003,2021-02-02 08:34:47.729,2021-02-02 00:30:49.668,Role 3,26.0,3.0
1678,X,GHI-000002,2021-02-02 08:38:05.053,2021-02-02 08:34:47.729,Role 3,27.0,3.0
1678,R,DEF-000003,2021-02-02 10:46:31.707,2021-02-02 08:38:05.053,Role 2,22.0,2.0
1678,S,DEF-000001,2021-02-02 10:53:51.536,2021-02-02 10:46:31.707,Role 2,23.0,2.0
1678,T,DEF-000003,2021-02-02 11:02:26.453,2021-02-02 10:53:51.536,Role 2,24.0,2.0
1678,I,ABC-000001,2021-02-02 11:03:26.453,2021-02-02 11:02:26.453,Role 5,13.0,5.0
1678,J,ABC-000001,2021-02-02 11:05:58.288,2021-02-02 11:03:26.453,Role 5,14.0,5.0
1678,K,ABC-000001,2021-02-02 11:06:00.288,2021-02-02 11:05:58.288,Role 5,15.0,5.0
1678,N,ABC-000001,2021-02-02 11:09:28.700,2021-02-02 11:06:00.288,Role 5,18.0,5.0
1678,Y,JKL-000003,2021-02-02 11:10:40.204,2021-02-02 11:09:28.700,Role 4,28.0,4.0
1678,Z,JKL-000002,2021-02-02 13:22:51.987,2021-02-02 11:10:40.204,Role 4,29.0,4.0
1678,AA,JKL-000001,2021-02-02 13:35:56.142,2021-02-02 13:22:51.987,Role 4,2.0,4.0
1678,R,DEF-000001,2021-02-02 14:45:32.170,2021-02-02 13:35:56.142,Role 2,22.0,2.0
1678,S,DEF-000002,2021-02-02 14:53:34.073,2021-02-02 14:45:32.170,Role 2,23.0,2.0
1678,T,DEF-000003,2021-02-02 15:00:05.356,2021-02-02 14:53:34.073,Role 2,24.0,2.0
1678,I,ABC-000001,2021-02-02 16:46:30.077,2021-02-02 16:45:30.077,Role 5,13.0,5.0
1678,J,ABC-000001,2021-02-02 17:17:12.563,2021-02-02 17:15:06.391,Role 5,14.0,5.0
1678,K,ABC-000001,2021-02-02 18:09:22.632,2021-02-02 18:09:20.632,Role 5,15.0,5.0
1678,M,ABC-000001,2021-02-02 20:13:49.054,2021-02-02 20:02:25.858,Role 5,17.0,5.0
1678,L,ABC-000001,2021-02-02 20:14:10.297,2021-02-02 20:13:49.054,Role 5,16.0,5.0
1678,U,GHI-000001,2021-02-02 20:32:36.557,2021-02-02 20:13:49.054,Role 3,25.0,3.0
1678,N,ABC-000001,2021-02-02 20:17:01.502,2021-02-02 20:14:10.297,Role 5,18.0,5.0
1678,Y,JKL-000003,2021-02-02 20:19:16.040,2021-02-02 20:17:01.502,Role 4,28.0,4.0
1678,Z,JKL-000002,2021-02-02 21:46:14.026,2021-02-02 20:19:16.040,Role 4,29.0,4.0
1678,V,GHI-000003,2021-02-02 20:57:45.601,2021-02-02 20:32:36.557,Role 3,26.0,3.0
1678,X,GHI-000002,2021-02-02 21:23:46.790,2021-02-02 20:57:45.601,Role 3,27.0,3.0
1678,AA,JKL-000001,2021-02-02 22:03:47.229,2021-02-02 21:46:14.026,Role 4,2.0,4.0
1678,R,DEF-000001,2021-02-03 01:09:47.293,2021-02-02 22:03:47.229,Role 2,22.0,2.0
1678,S,DEF-000001,2021-02-03 01:32:12.747,2021-02-03 01:19:44.832,Role 2,23.0,2.0
1678,T,DEF-000001,2021-02-03 01:46:10.993,2021-02-03 01:45:20.941,Role 2,24.0,2.0
1678,I,ABC-000001,2021-02-03 01:47:20.941,2021-02-03 01:46:20.941,Role 5,13.0,5.0
1678,J,ABC-000001,2021-02-03 02:02:57.131,2021-02-03 01:53:21.485,Role 5,14.0,5.0
1678,K,ABC-000001,2021-02-03 02:03:01.131,2021-02-03 02:02:59.131,Role 5,15.0,5.0
1678,L,ABC-000001,2021-02-03 02:17:15.739,2021-02-03 02:12:03.728,Role 5,16.0,5.0
1679,A,ABC-000001,2021-02-01 13:10:15.456,2021-02-01 12:56:53.169,Role 5,1.0,5.0
1679,B,ABC-000001,2021-02-01 13:50:23.500,2021-02-01 13:47:48.804,Role 5,3.0,5.0
1679,G,ABC-000001,2021-02-01 14:51:07.993,2021-02-01 14:21:46.963,Role 5,11.0,5.0
1679,F,ABC-000001,2021-02-01 14:51:26.944,2021-02-01 14:51:07.993,Role 5,10.0,5.0
1679,D,ABC-000001,2021-02-01 15:12:13.495,2021-02-01 14:51:26.944,Role 5,7.0,5.0
1679,H,ABC-000001,2021-02-01 15:43:24.513,2021-02-01 15:12:13.495,Role 5,12.0,5.0
1679,C,ABC-000001,2021-02-01 15:48:35.408,2021-02-01 15:43:24.513,Role 5,5.0,5.0
1679,E,ABC-000001,2021-02-01 16:03:48.189,2021-02-01 15:48:35.408,Role 5,9.0,5.0
1679,I,ABC-000001,2021-02-01 18:43:19.083,2021-02-01 18:42:19.083,Role 5,13.0,5.0
1679,J,ABC-000001,2021-02-01 19:20:23.684,2021-02-01 18:58:41.696,Role 5,14.0,5.0
1679,P,ABC-000001,2021-02-01 21:42:44.475,2021-02-01 21:11:39.937,Role 5,20.0,5.0
1679,Q,DEF-000003,2021-02-01 21:49:50.339,2021-02-01 21:42:44.475,Role 2,21.0,2.0
1679,R,DEF-000001,2021-02-01 23:52:56.070,2021-02-01 21:49:50.339,Role 2,22.0,2.0
1679,S,DEF-000003,2021-02-02 00:05:14.153,2021-02-01 23:52:56.070,Role 2,23.0,2.0
1679,T,DEF-000001,2021-02-02 00:10:00.872,2021-02-02 00:05:14.153,Role 2,24.0,2.0
1680,A,ABC-000001,2021-02-01 13:42:14.946,2021-02-01 13:10:15.456,Role 5,1.0,5.0
1680,B,ABC-000001,2021-02-01 14:10:12.755,2021-02-01 13:50:23.500,Role 5,3.0,5.0
1680,G,ABC-000001,2021-02-01 16:07:16.495,2021-02-01 16:03:48.189,Role 5,11.0,5.0
1680,F,ABC-000001,2021-02-01 16:09:29.297,2021-02-01 16:07:16.495,Role 5,10.0,5.0
1680,D,ABC-000001,2021-02-01 16:57:07.745,2021-02-01 16:09:29.297,Role 5,7.0,5.0
1680,H,ABC-000001,2021-02-01 17:21:25.831,2021-02-01 16:57:07.745,Role 5,12.0,5.0
1680,C,ABC-000001,2021-02-01 17:22:17.726,2021-02-01 17:21:25.831,Role 5,5.0,5.0
1680,E,ABC-000001,2021-02-01 17:32:50.529,2021-02-01 17:22:17.726,Role 5,9.0,5.0
1680,I,ABC-000001,2021-02-01 18:53:47.120,2021-02-01 18:52:47.120,Role 5,13.0,5.0
1680,J,ABC-000001,2021-02-01 19:39:07.507,2021-02-01 19:31:40.098,Role 5,14.0,5.0
1680,K,ABC-000001,2021-02-01 23:03:07.843,2021-02-01 23:03:05.843,Role 5,15.0,5.0
1680,O,ABC-000001,2021-02-01 23:25:14.358,2021-02-01 23:16:47.412,Role 5,19.0,5.0
1680,BB,MNO-000002,2021-02-01 23:27:55.087,2021-02-01 23:25:14.358,Role 1,4.0,1.0
1680,N,ABC-000001,2021-02-01 23:25:51.963,2021-02-01 23:25:14.358,Role 5,18.0,5.0
1680,Y,JKL-000002,2021-02-01 23:30:18.766,2021-02-01 23:25:51.963,Role 4,28.0,4.0
1680,CC,MNO-000003,2021-02-02 01:49:29.578,2021-02-01 23:27:55.087,Role 1,6.0,1.0
1680,Z,JKL-000001,2021-02-02 00:21:05.507,2021-02-01 23:30:18.766,Role 4,29.0,4.0
1680,AA,JKL-000001,2021-02-02 00:56:46.948,2021-02-02 00:51:21.897,Role 4,2.0,4.0
1680,DD,MNO-000001,2021-02-02 01:57:08.871,2021-02-02 01:49:29.578,Role 1,8.0,1.0
1680,R,DEF-000003,2021-02-02 04:20:40.910,2021-02-02 02:05:02.725,Role 2,22.0,2.0
1680,S,DEF-000001,2021-02-02 04:44:01.408,2021-02-02 04:34:41.846,Role 2,23.0,2.0
1680,T,DEF-000001,2021-02-02 05:05:44.889,2021-02-02 04:44:08.815,Role 2,24.0,2.0
1681,A,ABC-000001,2021-02-01 13:47:48.804,2021-02-01 13:42:14.946,Role 5,1.0,5.0
1681,B,ABC-000001,2021-02-01 14:21:46.963,2021-02-01 14:10:12.755,Role 5,3.0,5.0
1681,G,ABC-000001,2021-02-01 17:36:12.231,2021-02-01 17:32:50.529,Role 5,11.0,5.0
1681,F,ABC-000001,2021-02-01 17:39:21.882,2021-02-01 17:36:12.231,Role 5,10.0,5.0
1681,D,ABC-000001,2021-02-01 17:40:32.037,2021-02-01 17:39:21.882,Role 5,7.0,5.0
1681,H,ABC-000001,2021-02-01 18:20:22.039,2021-02-01 17:40:32.037,Role 5,12.0,5.0
1681,C,ABC-000001,2021-02-01 18:28:44.147,2021-02-01 18:20:22.039,Role 5,5.0,5.0
1681,E,ABC-000001,2021-02-01 18:28:50.883,2021-02-01 18:28:44.147,Role 5,9.0,5.0
1681,I,ABC-000001,2021-02-01 22:20:58.521,2021-02-01 22:19:58.521,Role 5,13.0,5.0
1681,J,ABC-000001,2021-02-02 14:48:50.583,2021-02-01 23:04:07.843,Role 5,14.0,5.0
1681,P,ABC-000001,2021-02-01 23:15:47.412,2021-02-01 23:10:24.578,Role 5,20.0,5.0
1681,Q,DEF-000002,2021-02-02 10:58:53.755,2021-02-01 23:15:47.412,Role 2,21.0,2.0
1681,R,DEF-000001,2021-02-02 12:58:01.786,2021-02-02 10:58:53.755,Role 2,22.0,2.0
1681,S,DEF-000002,2021-02-02 13:06:44.711,2021-02-02 12:58:01.786,Role 2,23.0,2.0
1681,T,DEF-000003,2021-02-02 13:12:14.179,2021-02-02 13:06:44.711,Role 2,24.0,2.0
